share_class,end_date,start_date,performance,volatility,duration,is_green,asset_type
LU1726319590 - iMGP Stable Return I USD,2022-04-30,2012-02-18,0.0084150385262447,0.05860216867964061,3724 days,False,alternative
LU1457568043 - iMGP Eurp Subordinated Bds I EUR,2022-04-30,2012-02-18,0.014647617481634345,0.07426079140460555,3724 days,False,bonds
LU2041049300 - iMGP BM Alternativos I EUR,2022-04-30,2012-02-18,0.006422407684362641,0.04418679238918893,3724 days,False,fund_of_funds
LU0536296873 - iMGP Italian Opportunities I EUR,2022-04-30,2012-02-18,0.07411366751409454,0.19552912281948487,3724 days,False,equity
LU0688633840 - iMGP US High Yield I USD,2022-04-30,2012-02-25,0.04552489071564825,0.06934861261434211,3717 days,False,bonds
LU0933611138 - iMGP Mlt-Asst Abs Ret EUR I EUR,2022-04-30,2012-02-25,0.005371388448208281,0.036781636060508084,3717 days,False,mixed
LU0933606302 - iMGP Sustainable Europe I EUR,2022-04-30,2012-02-25,0.05480515426257826,0.1682842147136961,3717 days,True,equity
LU0821216842 - iMGP US Value R USD,2022-04-30,2012-02-25,0.07243199696980329,0.13967772780870905,3717 days,False,equity
LU2041049300 - iMGP BM Alternativos I EUR,2022-04-30,2012-02-25,0.006434518635680231,0.04418679238918893,3717 days,False,fund_of_funds
LU0970691233 - iMGP US Core Plus I M USD,2022-04-30,2012-02-25,0.015509639126132457,0.03577194649379299,3717 days,False,bonds
LU0418546858 - iMGP Global Convertibles C EUR,2022-04-30,2012-02-25,0.015518525840716446,0.06453093058416991,3717 days,False,bonds
LU0335770102 - iMGP Euro Fixed Income I EUR,2022-04-30,2012-02-25,0.027653010893391672,0.034190205580843055,3717 days,False,bonds
LU0536296873 - iMGP Italian Opportunities I EUR,2022-04-30,2012-02-25,0.0729468770328785,0.19568350442730328,3717 days,False,equity
LU0933609314 - iMGP Japan Opportunities I JPY,2022-04-30,2012-02-25,0.02899111306670421,0.19407889498332467,3717 days,False,equity
LU1726319590 - iMGP Stable Return I USD,2022-04-30,2012-02-25,0.008430922760486403,0.05860216867964061,3717 days,False,alternative
LU0995828042 - iMGP Europe I EUR,2022-04-30,2012-02-25,0.017307284955971447,0.166078625674909,3717 days,False,equity
LU1457568043 - iMGP Eurp Subordinated Bds I EUR,2022-04-30,2012-02-25,0.014675351646104007,0.07426079140460555,3717 days,False,bonds
LU0933609405 - iMGP US Small&Mid Company Gr I USD,2022-04-30,2012-02-25,0.056991537592869346,0.20914368273588158,3717 days,False,equity
LU1130232017 - iMGP Absolute Return GBP I M GBP,2022-04-30,2012-02-25,0.026272429156134924,0.029351288471374058,3717 days,False,mixed
LU0167813129 - iMGP European Corporate Bds C EUR,2022-04-30,2012-02-25,0.022287528515241295,0.04275086338266519,3717 days,False,bonds
LU0335769435 - iMGP Global Diversified Inc I EUR HP,2022-04-30,2012-02-25,0.033561545832260675,0.07121029661054123,3717 days,False,mixed
LU0995828042 - iMGP Europe I EUR,2022-04-30,2012-03-03,0.017340159685575784,0.166078625674909,3710 days,False,equity
LU1457568043 - iMGP Eurp Subordinated Bds I EUR,2022-04-30,2012-03-03,0.014703191033071494,0.07426079140460555,3710 days,False,bonds
LU1726319590 - iMGP Stable Return I USD,2022-04-30,2012-03-03,0.008446867073971243,0.05860216867964061,3710 days,False,alternative
LU2041049300 - iMGP BM Alternativos I EUR,2022-04-30,2012-03-03,0.006446675349197184,0.04418679238918893,3710 days,False,fund_of_funds
LU0688633840 - iMGP US High Yield I USD,2022-04-30,2012-03-03,0.04463584614164362,0.06936055299741355,3710 days,False,bonds
LU1130232017 - iMGP Absolute Return GBP I M GBP,2022-04-30,2012-03-03,0.02595283754867439,0.029362035422702087,3710 days,False,mixed
LU0536296873 - iMGP Italian Opportunities I EUR,2022-04-30,2012-03-03,0.07364505876132665,0.19585538471003688,3710 days,False,equity
LU0167813129 - iMGP European Corporate Bds C EUR,2022-04-30,2012-03-03,0.0215395634896689,0.042726780384835426,3710 days,False,bonds
LU0821216842 - iMGP US Value R USD,2022-04-30,2012-03-03,0.07257323801786542,0.13967772780870905,3710 days,False,equity
LU0933611138 - iMGP Mlt-Asst Abs Ret EUR I EUR,2022-04-30,2012-03-03,0.005381531227422354,0.036781636060508084,3710 days,False,mixed
LU0933609314 - iMGP Japan Opportunities I JPY,2022-04-30,2012-03-03,0.029046495634553526,0.19407889498332467,3710 days,False,equity
LU0970691233 - iMGP US Core Plus I M USD,2022-04-30,2012-03-03,0.015539073256180425,0.03577194649379299,3710 days,False,bonds
LU0418546858 - iMGP Global Convertibles C EUR,2022-04-30,2012-03-03,0.015460677649809407,0.06459144277246945,3710 days,False,bonds
LU0933609405 - iMGP US Small&Mid Company Gr I USD,2022-04-30,2012-03-03,0.057101873960917704,0.20914368273588158,3710 days,False,equity
LU0335769435 - iMGP Global Diversified Inc I EUR HP,2022-04-30,2012-03-03,0.033848802198504835,0.07127159177037601,3710 days,False,mixed
LU0933606302 - iMGP Sustainable Europe I EUR,2022-04-30,2012-03-03,0.054911148757592176,0.1682842147136961,3710 days,True,equity
LU0335770102 - iMGP Euro Fixed Income I EUR,2022-04-30,2012-03-03,0.027292037126579016,0.034203960869479244,3710 days,False,bonds
LU0335770102 - iMGP Euro Fixed Income I EUR,2022-04-30,2012-03-10,0.02611418632336293,0.03403722483088064,3703 days,False,bonds
LU0688633840 - iMGP US High Yield I USD,2022-04-30,2012-03-10,0.04400200066844895,0.06939905868680268,3703 days,False,bonds
LU0933609314 - iMGP Japan Opportunities I JPY,2022-04-30,2012-03-10,0.029102090190930685,0.19407889498332467,3703 days,False,equity
LU0335769435 - iMGP Global Diversified Inc I EUR HP,2022-04-30,2012-03-10,0.03308048406265618,0.07129938966825942,3703 days,False,mixed
LU1130232017 - iMGP Absolute Return GBP I M GBP,2022-04-30,2012-03-10,0.025606326359816522,0.029369899509540602,3703 days,False,mixed
LU2041049300 - iMGP BM Alternativos I EUR,2022-04-30,2012-03-10,0.006458878084777853,0.04418679238918893,3703 days,False,fund_of_funds
LU0995828042 - iMGP Europe I EUR,2022-04-30,2012-03-10,0.017373159539145977,0.166078625674909,3703 days,False,equity
LU0933611138 - iMGP Mlt-Asst Abs Ret EUR I EUR,2022-04-30,2012-03-10,0.005391712384181346,0.036781636060508084,3703 days,False,mixed
LU0821216842 - iMGP US Value R USD,2022-04-30,2012-03-10,0.07271503075811991,0.13967772780870905,3703 days,False,equity
LU0933609405 - iMGP US Small&Mid Company Gr I USD,2022-04-30,2012-03-10,0.057212638275599526,0.20914368273588158,3703 days,False,equity
LU1726319590 - iMGP Stable Return I USD,2022-04-30,2012-03-10,0.008462871808201156,0.05860216867964061,3703 days,False,alternative
LU0418546858 - iMGP Global Convertibles C EUR,2022-04-30,2012-03-10,0.015228178616438992,0.064648338856511,3703 days,False,bonds
LU1457568043 - iMGP Eurp Subordinated Bds I EUR,2022-04-30,2012-03-10,0.01473113624248068,0.07426079140460555,3703 days,False,bonds
LU0536296873 - iMGP Italian Opportunities I EUR,2022-04-30,2012-03-10,0.0713215924991415,0.19591890180495247,3703 days,False,equity
LU0167813129 - iMGP European Corporate Bds C EUR,2022-04-30,2012-03-10,0.02001241330061765,0.04249528917000965,3703 days,False,bonds
LU0933606302 - iMGP Sustainable Europe I EUR,2022-04-30,2012-03-10,0.055017553943297104,0.1682842147136961,3703 days,True,equity
LU0970691233 - iMGP US Core Plus I M USD,2022-04-30,2012-03-10,0.015568619316388643,0.03577194649379299,3703 days,False,bonds
LU2041049300 - iMGP BM Alternativos I EUR,2022-04-30,2012-03-17,0.006471127104257679,0.04418679238918893,3696 days,False,fund_of_funds
LU0933609405 - iMGP US Small&Mid Company Gr I USD,2022-04-30,2012-03-17,0.05732383303086874,0.20914368273588158,3696 days,False,equity
LU0933609314 - iMGP Japan Opportunities I JPY,2022-04-30,2012-03-17,0.029157897955234713,0.19407889498332467,3696 days,False,equity
LU0167813129 - iMGP European Corporate Bds C EUR,2022-04-30,2012-03-17,0.020055327216980112,0.04253520596483737,3696 days,False,bonds
LU0335770102 - iMGP Euro Fixed Income I EUR,2022-04-30,2012-03-17,0.026187949249010245,0.034068583958143044,3696 days,False,bonds
LU1457568043 - iMGP Eurp Subordinated Bds I EUR,2022-04-30,2012-03-17,0.014759187878844449,0.07426079140460555,3696 days,False,bonds
LU0995828042 - iMGP Europe I EUR,2022-04-30,2012-03-17,0.017406285232374863,0.166078625674909,3696 days,False,equity
LU0821216842 - iMGP US Value R USD,2022-04-30,2012-03-17,0.0728573784280373,0.13967772780870905,3696 days,False,equity
LU1130232017 - iMGP Absolute Return GBP I M GBP,2022-04-30,2012-03-17,0.02570245324488951,0.029396096765329102,3696 days,False,mixed
LU0970691233 - iMGP US Core Plus I M USD,2022-04-30,2012-03-17,0.015598277946421435,0.03577194649379299,3696 days,False,bonds
LU0933606302 - iMGP Sustainable Europe I EUR,2022-04-30,2012-03-17,0.055124372210700434,0.1682842147136961,3696 days,True,equity
LU0335769435 - iMGP Global Diversified Inc I EUR HP,2022-04-30,2012-03-17,0.03291475855022541,0.07136501433693637,3696 days,False,mixed
LU0536296873 - iMGP Italian Opportunities I EUR,2022-04-30,2012-03-17,0.07340995817744722,0.19600333076732768,3696 days,False,equity
LU0933611138 - iMGP Mlt-Asst Abs Ret EUR I EUR,2022-04-30,2012-03-17,0.005401932136712917,0.036781636060508084,3696 days,False,mixed
LU1726319590 - iMGP Stable Return I USD,2022-04-30,2012-03-17,0.008478937307271561,0.05860216867964061,3696 days,False,alternative
LU0418546858 - iMGP Global Convertibles C EUR,2022-04-30,2012-03-17,0.015339423101151883,0.06470839927605881,3696 days,False,bonds
LU0688633840 - iMGP US High Yield I USD,2022-04-30,2012-03-17,0.044428657923902826,0.06945212444813818,3696 days,False,bonds
LU0335769435 - iMGP Global Diversified Inc I EUR HP,2022-04-30,2012-03-24,0.03278816420862518,0.07143157340193931,3689 days,False,mixed
LU2041049300 - iMGP BM Alternativos I EUR,2022-04-30,2012-03-24,0.006483422671462513,0.04418679238918893,3689 days,False,fund_of_funds
LU0970691233 - iMGP US Core Plus I M USD,2022-04-30,2012-03-24,0.015628049790827214,0.03577194649379299,3689 days,False,bonds
LU1457568043 - iMGP Eurp Subordinated Bds I EUR,2022-04-30,2012-03-24,0.014787346551289104,0.07426079140460555,3689 days,False,bonds
LU0821216842 - iMGP US Value R USD,2022-04-30,2012-03-24,0.07300028429046002,0.13967772780870905,3689 days,False,equity
LU1130232017 - iMGP Absolute Return GBP I M GBP,2022-04-30,2012-03-24,0.025895487121607275,0.029417750802707688,3689 days,False,mixed
LU0418546858 - iMGP Global Convertibles C EUR,2022-04-30,2012-03-24,0.014988232970233106,0.06476042591329316,3689 days,False,bonds
LU0995828042 - iMGP Europe I EUR,2022-04-30,2012-03-24,0.017439537486423573,0.166078625674909,3689 days,False,equity
LU0536296873 - iMGP Italian Opportunities I EUR,2022-04-30,2012-03-24,0.06990612524800488,0.19590770989414735,3689 days,False,equity
LU0167813129 - iMGP European Corporate Bds C EUR,2022-04-30,2012-03-24,0.01968433953304527,0.04255973516408123,3689 days,False,bonds
LU0688633840 - iMGP US High Yield I USD,2022-04-30,2012-03-24,0.04420885266819918,0.0695147506783892,3689 days,False,bonds
LU0335770102 - iMGP Euro Fixed Income I EUR,2022-04-30,2012-03-24,0.026974033796813845,0.03401359801106398,3689 days,False,bonds
LU0933609405 - iMGP US Small&Mid Company Gr I USD,2022-04-30,2012-03-24,0.057435460740090205,0.20914368273588158,3689 days,False,equity
LU1726319590 - iMGP Stable Return I USD,2022-04-30,2012-03-24,0.008495063917895562,0.05860216867964061,3689 days,False,alternative
LU0933609314 - iMGP Japan Opportunities I JPY,2022-04-30,2012-03-24,0.029213920156233586,0.19407889498332467,3689 days,False,equity
LU0933606302 - iMGP Sustainable Europe I EUR,2022-04-30,2012-03-24,0.05523160596940224,0.1682842147136961,3689 days,True,equity
LU0933611138 - iMGP Mlt-Asst Abs Ret EUR I EUR,2022-04-30,2012-03-24,0.005412190704902509,0.036781636060508084,3689 days,False,mixed
LU1726319590 - iMGP Stable Return I USD,2022-04-30,2012-03-31,0.008511251989428814,0.05860216867964061,3682 days,False,alternative
LU0995828042 - iMGP Europe I EUR,2022-04-30,2012-03-31,0.01747291702797482,0.166078625674909,3682 days,False,equity
LU1457568043 - iMGP Eurp Subordinated Bds I EUR,2022-04-30,2012-03-31,0.014815612873597672,0.07426079140460555,3682 days,False,bonds
LU2041049300 - iMGP BM Alternativos I EUR,2022-04-30,2012-03-31,0.006495765052226377,0.04418679238918893,3682 days,False,fund_of_funds
LU0536296873 - iMGP Italian Opportunities I EUR,2022-04-30,2012-03-31,0.07323444186719974,0.19584471939236592,3682 days,False,equity
LU0933611138 - iMGP Mlt-Asst Abs Ret EUR I EUR,2022-04-30,2012-03-31,0.005422488310309115,0.036781636060508084,3682 days,False,mixed
LU0970691233 - iMGP US Core Plus I M USD,2022-04-30,2012-03-31,0.015657935499083342,0.03577194649379299,3682 days,False,bonds
LU1130232017 - iMGP Absolute Return GBP I M GBP,2022-04-30,2012-03-31,0.025827545110615358,0.02944490932432256,3682 days,False,mixed
LU0418546858 - iMGP Global Convertibles C EUR,2022-04-30,2012-03-31,0.015584108124731877,0.06479463058266915,3682 days,False,bonds
LU0335770102 - iMGP Euro Fixed Income I EUR,2022-04-30,2012-03-31,0.026573602469870172,0.03402318140536335,3682 days,False,bonds
LU0688633840 - iMGP US High Yield I USD,2022-04-30,2012-03-31,0.04471227889194074,0.0695634439785704,3682 days,False,bonds
LU0933609405 - iMGP US Small&Mid Company Gr I USD,2022-04-30,2012-03-31,0.05754752393623086,0.20914368273588158,3682 days,False,equity
LU0335769435 - iMGP Global Diversified Inc I EUR HP,2022-04-30,2012-03-31,0.03316206224539209,0.07148978086529847,3682 days,False,mixed
LU0933609314 - iMGP Japan Opportunities I JPY,2022-04-30,2012-03-31,0.02927015803215638,0.19407889498332467,3682 days,False,equity
LU0933606302 - iMGP Sustainable Europe I EUR,2022-04-30,2012-03-31,0.05533925764777603,0.1682842147136961,3682 days,True,equity
LU0167813129 - iMGP European Corporate Bds C EUR,2022-04-30,2012-03-31,0.019919827674115043,0.04259365408284282,3682 days,False,bonds
LU0821216842 - iMGP US Value R USD,2022-04-30,2012-03-31,0.07314375163385045,0.13967772780870905,3682 days,False,equity
LU2041049300 - iMGP BM Alternativos I EUR,2022-04-30,2012-04-07,0.006508154514412112,0.04418679238918893,3675 days,False,fund_of_funds
LU0970691233 - iMGP US Core Plus I M USD,2022-04-30,2012-04-07,0.01568793572564542,0.03577194649379299,3675 days,False,bonds
LU0418546858 - iMGP Global Convertibles C EUR,2022-04-30,2012-04-07,0.015531081497485832,0.06485601154788764,3675 days,False,bonds
LU0536296873 - iMGP Italian Opportunities I EUR,2022-04-30,2012-04-07,0.07631507755453804,0.19581831730089685,3675 days,False,equity
LU0933609405 - iMGP US Small&Mid Company Gr I USD,2022-04-30,2012-04-07,0.057660025172049156,0.20914368273588158,3675 days,False,equity
LU0933609314 - iMGP Japan Opportunities I JPY,2022-04-30,2012-04-07,0.029326612830781862,0.19407889498332467,3675 days,False,equity
LU1457568043 - iMGP Eurp Subordinated Bds I EUR,2022-04-30,2012-04-07,0.014843987464255415,0.07426079140460555,3675 days,False,bonds
LU0933606302 - iMGP Sustainable Europe I EUR,2022-04-30,2012-04-07,0.05544732969315147,0.1682842147136961,3675 days,True,equity
LU1726319590 - iMGP Stable Return I USD,2022-04-30,2012-04-07,0.008527501873894838,0.05860216867964061,3675 days,False,alternative
LU0933611138 - iMGP Mlt-Asst Abs Ret EUR I EUR,2022-04-30,2012-04-07,0.005432825176181044,0.036781636060508084,3675 days,False,mixed
LU0335769435 - iMGP Global Diversified Inc I EUR HP,2022-04-30,2012-04-07,0.03309063023448888,0.07155741158534669,3675 days,False,mixed
LU0995828042 - iMGP Europe I EUR,2022-04-30,2012-04-07,0.01750642458928464,0.166078625674909,3675 days,False,equity
LU0167813129 - iMGP European Corporate Bds C EUR,2022-04-30,2012-04-07,0.019920296883277677,0.04263412254305315,3675 days,False,bonds
LU0688633840 - iMGP US High Yield I USD,2022-04-30,2012-04-07,0.04461501256880096,0.06962896702235113,3675 days,False,bonds
LU0335770102 - iMGP Euro Fixed Income I EUR,2022-04-30,2012-04-07,0.02659996281201038,0.034055400660272614,3675 days,False,bonds
LU0821216842 - iMGP US Value R USD,2022-04-30,2012-04-07,0.07328778377254297,0.13967772780870905,3675 days,False,equity
LU1130232017 - iMGP Absolute Return GBP I M GBP,2022-04-30,2012-04-07,0.025893718593104298,0.02947215139848826,3675 days,False,mixed
LU0536296873 - iMGP Italian Opportunities I EUR,2022-04-30,2012-04-14,0.08085280818896723,0.19555719472712524,3668 days,False,equity
LU0335769435 - iMGP Global Diversified Inc I EUR HP,2022-04-30,2012-04-14,0.03325196480658077,0.07162369813700341,3668 days,False,mixed
LU0418546858 - iMGP Global Convertibles C EUR,2022-04-30,2012-04-14,0.016008146849755045,0.06490033690282701,3668 days,False,bonds
LU1130232017 - iMGP Absolute Return GBP I M GBP,2022-04-30,2012-04-14,0.02616605385313875,0.02948807061113155,3668 days,False,mixed
LU0970691233 - iMGP US Core Plus I M USD,2022-04-30,2012-04-14,0.01571805112999347,0.03577194649379299,3668 days,False,bonds
LU0167813129 - iMGP European Corporate Bds C EUR,2022-04-30,2012-04-14,0.021134480409516376,0.042507999816036604,3668 days,False,bonds
LU1726319590 - iMGP Stable Return I USD,2022-04-30,2012-04-14,0.008543813926011001,0.05860216867964061,3668 days,False,alternative
LU0995828042 - iMGP Europe I EUR,2022-04-30,2012-04-14,0.017540060908236343,0.166078625674909,3668 days,False,equity
LU0933609405 - iMGP US Small&Mid Company Gr I USD,2022-04-30,2012-04-14,0.05777296702029022,0.20914368273588158,3668 days,False,equity
LU1457568043 - iMGP Eurp Subordinated Bds I EUR,2022-04-30,2012-04-14,0.014872470946494465,0.07426079140460555,3668 days,False,bonds
LU0335770102 - iMGP Euro Fixed Income I EUR,2022-04-30,2012-04-14,0.02686251987468946,0.03407804585952308,3668 days,False,bonds
LU0933606302 - iMGP Sustainable Europe I EUR,2022-04-30,2012-04-14,0.055555824572000034,0.1682842147136961,3668 days,True,equity
LU0933609314 - iMGP Japan Opportunities I JPY,2022-04-30,2012-04-14,0.02938328580953309,0.19407889498332467,3668 days,False,equity
LU2041049300 - iMGP BM Alternativos I EUR,2022-04-30,2012-04-14,0.0065205913279298144,0.04418679238918893,3668 days,False,fund_of_funds
LU0821216842 - iMGP US Value R USD,2022-04-30,2012-04-14,0.07343238404699903,0.13967772780870905,3668 days,False,equity
